,Symbol,Type,Freq,Emp.p_value,q_value
79258_LoF,MMEL1,LoF,0.05,0.0497,0.0497
23178_LoF,PASK,LoF,0.05,0.0497,0.0497
9320_LoF,TRIP12,LoF,0.05,0.0497,0.0497
6280_Act,S100A9,Act,0.05384615384615385,0.0412,0.0497
388015_LoF,RTL1,LoF,0.05,0.0497,0.0497
9759_LoF,HDAC4,LoF,0.05,0.0497,0.0497
4780_Act,NFE2L2,Act,0.06538461538461539,0.0294,0.0497
401024_Act,FSIP2,Act,0.06153846153846154,0.0319,0.0497
374654_Act,KIF7,Act,0.06153846153846154,0.0319,0.0497
127579_Act,DCST2,Act,0.05,0.0493,0.0497
25988_LoF,HINFP,LoF,0.05,0.0497,0.0497
388697_Act,HRNR,Act,0.06923076923076923,0.0275,0.0497
83889_Act,WDR87,Act,0.06153846153846154,0.0319,0.0497
84701_Act,COX4I2,Act,0.06538461538461539,0.0294,0.0497
22974_Act,TPX2,Act,0.07692307692307693,0.0251,0.0497
2064_Act,ERBB2,Act,0.1,0.0176,0.0497
23654_LoF,PLXNB2,LoF,0.057692307692307696,0.018,0.0497
26047_LoF,CNTNAP2,LoF,0.057692307692307696,0.018,0.0497
1894_Act,ECT2,Act,0.2,0.011,0.0497
5584_Act,PRKCI,Act,0.20384615384615384,0.0078,0.0497
7095_Act,SEC62,Act,0.20384615384615384,0.0078,0.0497
79782_Act,LRRC31,Act,0.2076923076923077,0.0053,0.0497
151827_Act,LRRC34,Act,0.20384615384615384,0.0078,0.0497
80012_Act,PHC3,Act,0.20384615384615384,0.0078,0.0497
4089_LoF,SMAD4,LoF,0.05384615384615385,0.0293,0.0497
57562_Act,CEP126,Act,0.12692307692307692,0.0125,0.0497
7225_Act,TRPC6,Act,0.12692307692307692,0.0125,0.0497
10413_Act,YAP1,Act,0.12307692307692308,0.0135,0.0497
329_Act,BIRC2,Act,0.13076923076923078,0.0116,0.0497
6261_Act,RYR1,Act,0.07692307692307693,0.0251,0.0497
23094_Act,SIPA1L3,Act,0.06538461538461539,0.0294,0.0497
348932_Act,SLC6A18,Act,0.1,0.0176,0.0497
153478_Act,PLEKHG4B,Act,0.1076923076923077,0.0149,0.0497
23126_Act,POGZ,Act,0.057692307692307696,0.035,0.0497
55870_Act,ASH1L,Act,0.06153846153846154,0.0319,0.0497
255057_LoF,C19orf26,LoF,0.05,0.0497,0.0497
3691_Act,ITGB4,Act,0.05384615384615385,0.0412,0.0497
116349_Act,C5orf55,Act,0.09615384615384616,0.0195,0.0497
6389_Act,SDHA,Act,0.11153846153846154,0.0147,0.0497
7015_Act,TERT,Act,0.10384615384615385,0.0153,0.0497
